step,split,loss,lr
605,train,1.280720,0.001
606,train,1.330307,0.001
607,train,1.327672,0.001
608,train,1.304143,0.001
609,train,1.256178,0.001
610,train,1.226155,0.001
611,train,1.342664,0.001
612,train,1.319575,0.001
613,train,1.372104,0.001
614,train,1.378645,0.001
615,train,1.362343,0.001
616,train,1.383543,0.001
617,train,1.380121,0.001
618,train,1.302383,0.001
619,train,1.347659,0.001
620,train,1.379433,0.001
621,train,1.339874,0.001
622,train,1.278726,0.001
623,train,1.297436,0.001
624,train,1.252222,0.001
625,train,1.333068,0.001
626,train,1.283273,0.001
627,train,1.289196,0.001
628,train,1.340962,0.001
629,train,1.241922,0.001
630,train,1.234217,0.001
631,train,1.347583,0.001
632,train,1.252696,0.001
633,train,1.299612,0.001
634,train,1.290834,0.001
635,train,1.303122,0.001
636,train,1.350313,0.001
637,train,1.353616,0.001
638,train,1.382925,0.001
639,train,1.337182,0.001
640,train,1.281598,0.001
641,train,1.235772,0.001
642,train,1.345336,0.001
643,train,1.279207,0.001
644,train,1.273107,0.001
645,train,1.351757,0.001
646,train,1.276725,0.001
647,train,1.244791,0.001
648,train,1.311369,0.001
649,train,1.303863,0.001
650,train,1.309467,0.001
651,train,1.270364,0.001
652,train,1.287906,0.001
653,train,1.380831,0.001
654,train,1.283314,0.001
655,train,1.340750,0.001
656,train,1.225255,0.001
657,train,1.324555,0.001
658,train,1.308375,0.001
659,train,1.228550,0.001
660,train,1.247588,0.001
661,train,1.398509,0.001
662,train,1.322023,0.001
663,train,1.286902,0.001
664,train,1.394846,0.001
665,train,1.264327,0.001
666,train,1.345483,0.001
667,train,1.298139,0.001
668,train,1.254787,0.001
669,train,1.308266,0.001
670,train,1.234905,0.001
671,train,1.316484,0.001
672,train,1.240283,0.001
673,train,1.258047,0.001
674,train,1.323446,0.001
675,train,1.313098,0.001
676,train,1.333982,0.001
677,train,1.216247,0.001
678,train,1.271708,0.001
679,train,1.254299,0.001
680,train,1.294585,0.001
681,train,1.263130,0.001
682,train,1.279878,0.001
683,train,1.265009,0.001
684,train,1.307764,0.001
685,train,1.279140,0.001
686,train,1.266773,0.001
687,train,1.205768,0.001
688,train,1.223903,0.001
689,train,1.315768,0.001
690,train,1.308748,0.001
691,train,1.258110,0.001
692,train,1.231970,0.001
693,train,1.255001,0.001
694,train,1.204726,0.001
695,train,1.307945,0.001
696,train,1.281716,0.001
697,train,1.305483,0.001
698,train,1.200611,0.001
699,train,1.327734,0.001
700,train,1.337389,0.001
700,val,1.277252,0.001
701,train,1.315942,0.001
702,train,1.243539,0.001
703,train,1.307130,0.001
704,train,1.227335,0.001
705,train,1.352532,0.001
706,train,1.296075,0.001
707,train,1.255423,0.001
