step,split,loss,lr
485,train,1.979556,0.03
486,train,1.914935,0.03
487,train,1.907995,0.03
488,train,1.867952,0.03
489,train,1.908804,0.03
490,train,1.935533,0.03
491,train,1.870188,0.03
492,train,1.946384,0.03
493,train,1.944934,0.03
494,train,1.906669,0.03
495,train,1.925803,0.03
496,train,1.868510,0.03
497,train,1.951060,0.03
498,train,1.858443,0.03
499,train,1.916029,0.03
500,train,1.855948,0.03
500,val,1.899359,0.03
501,train,1.822786,0.03
502,train,1.870855,0.03
503,train,2.022800,0.03
504,train,1.830261,0.03
505,train,1.849812,0.03
506,train,1.807794,0.03
507,train,1.955240,0.03
508,train,1.963475,0.03
509,train,1.896093,0.03
510,train,1.909231,0.03
511,train,1.875340,0.03
512,train,1.868024,0.03
513,train,1.849350,0.03
514,train,1.841111,0.03
515,train,1.815236,0.03
516,train,1.797350,0.03
517,train,1.916807,0.03
518,train,2.023715,0.03
519,train,1.926724,0.03
520,train,1.795687,0.03
521,train,1.849949,0.03
522,train,1.974101,0.03
523,train,1.835091,0.03
524,train,1.878789,0.03
525,train,1.904366,0.03
526,train,1.848655,0.03
527,train,1.825418,0.03
528,train,1.898387,0.03
529,train,1.809402,0.03
530,train,1.922537,0.03
531,train,1.829632,0.03
532,train,1.895182,0.03
533,train,1.879616,0.03
534,train,1.843562,0.03
535,train,1.922821,0.03
536,train,1.895398,0.03
537,train,1.898161,0.03
538,train,1.900656,0.03
539,train,1.852733,0.03
540,train,1.838334,0.03
541,train,1.918482,0.03
542,train,1.939296,0.03
543,train,1.915053,0.03
544,train,1.792336,0.03
545,train,1.793667,0.03
546,train,1.853000,0.03
547,train,1.884476,0.03
548,train,1.775401,0.03
549,train,1.897133,0.03
550,train,1.876461,0.03
551,train,1.915511,0.03
552,train,1.876018,0.03
553,train,1.881655,0.03
554,train,1.835710,0.03
555,train,1.819495,0.03
556,train,1.855477,0.03
557,train,1.782244,0.03
558,train,1.860722,0.03
559,train,1.777272,0.03
560,train,1.839470,0.03
561,train,1.783584,0.03
562,train,1.848190,0.03
563,train,1.825509,0.03
564,train,1.764809,0.03
565,train,1.827889,0.03
566,train,1.838844,0.03
567,train,1.817780,0.03
568,train,1.850331,0.03
569,train,1.849073,0.03
570,train,1.954477,0.03
571,train,1.816383,0.03
572,train,1.797874,0.03
573,train,1.807469,0.03
574,train,1.874667,0.03
575,train,1.871666,0.03
576,train,1.766326,0.03
577,train,1.821409,0.03
578,train,1.735095,0.03
579,train,1.897969,0.03
580,train,1.833852,0.03
581,train,1.757994,0.03
582,train,1.801115,0.03
583,train,1.835470,0.03
584,train,1.789680,0.03
585,train,1.776719,0.03
586,train,1.717881,0.03
587,train,1.801164,0.03
588,train,1.879931,0.03
589,train,1.881030,0.03
590,train,1.819285,0.03
591,train,1.741660,0.03
592,train,1.771070,0.03
593,train,1.901908,0.03
594,train,1.834979,0.03
595,train,1.808543,0.03
596,train,1.705185,0.03
597,train,1.806834,0.03
598,train,1.831744,0.03
599,train,1.820093,0.03
600,train,1.855683,0.03
600,val,1.797654,0.03
601,train,1.800397,0.03
602,train,1.738010,0.03
603,train,1.701689,0.03
604,train,1.831853,0.03
605,train,1.830293,0.03
606,train,1.840957,0.03
607,train,1.898568,0.03
608,train,1.806623,0.03
609,train,1.790999,0.03
610,train,1.832999,0.03
611,train,1.781697,0.03
612,train,1.764074,0.03
613,train,1.862066,0.03
614,train,1.784429,0.03
615,train,1.741564,0.03
616,train,1.810806,0.03
617,train,1.794405,0.03
618,train,1.725822,0.03
619,train,1.814866,0.03
620,train,1.750873,0.03
621,train,1.712871,0.03
622,train,1.756748,0.03
623,train,1.766535,0.03
624,train,1.778918,0.03
625,train,1.759574,0.03
626,train,1.844792,0.03
627,train,1.745971,0.03
628,train,1.788653,0.03
629,train,1.762924,0.03
630,train,1.768113,0.03
631,train,1.732205,0.03
632,train,1.732537,0.03
