step,split,loss,lr
809,train,1.507776,0.03
810,train,1.421555,0.03
811,train,1.491636,0.03
812,train,1.531567,0.03
813,train,1.517449,0.03
814,train,1.543470,0.03
815,train,1.538323,0.03
816,train,1.509175,0.03
817,train,1.497913,0.03
818,train,1.494244,0.03
819,train,1.518959,0.03
820,train,1.550136,0.03
821,train,1.509628,0.03
822,train,1.560170,0.03
823,train,1.523657,0.03
824,train,1.504662,0.03
825,train,1.582695,0.03
826,train,1.517177,0.03
827,train,1.543101,0.03
828,train,1.532212,0.03
829,train,1.513612,0.03
830,train,1.569176,0.03
831,train,1.495840,0.03
832,train,1.535623,0.03
833,train,1.551676,0.03
834,train,1.506437,0.03
835,train,1.529910,0.03
836,train,1.513908,0.03
837,train,1.481514,0.03
838,train,1.552162,0.03
839,train,1.516425,0.03
840,train,1.560271,0.03
841,train,1.529955,0.03
842,train,1.444742,0.03
843,train,1.515937,0.03
844,train,1.442091,0.03
845,train,1.508615,0.03
846,train,1.578206,0.03
847,train,1.480833,0.03
848,train,1.491013,0.03
849,train,1.524000,0.03
850,train,1.522953,0.03
851,train,1.492617,0.03
852,train,1.591776,0.03
853,train,1.522456,0.03
854,train,1.593570,0.03
855,train,1.538852,0.03
856,train,1.520516,0.03
857,train,1.498489,0.03
858,train,1.495153,0.03
859,train,1.510111,0.03
860,train,1.502734,0.03
861,train,1.488172,0.03
862,train,1.591477,0.03
863,train,1.497761,0.03
864,train,1.547688,0.03
865,train,1.493826,0.03
866,train,1.540832,0.03
867,train,1.486322,0.03
868,train,1.441781,0.03
869,train,1.482044,0.03
870,train,1.522949,0.03
871,train,1.498121,0.03
872,train,1.516315,0.03
873,train,1.528341,0.03
874,train,1.491240,0.03
875,train,1.517132,0.03
876,train,1.488304,0.03
877,train,1.497250,0.03
878,train,1.471906,0.03
879,train,1.438876,0.03
880,train,1.493851,0.03
881,train,1.471188,0.03
882,train,1.447368,0.03
883,train,1.474548,0.03
884,train,1.536614,0.03
885,train,1.386742,0.03
886,train,1.534133,0.03
887,train,1.548547,0.03
888,train,1.478505,0.03
889,train,1.489964,0.03
890,train,1.500799,0.03
891,train,1.484638,0.03
892,train,1.510668,0.03
893,train,1.487463,0.03
894,train,1.583760,0.03
895,train,1.467006,0.03
896,train,1.546688,0.03
897,train,1.525084,0.03
898,train,1.528337,0.03
899,train,1.507522,0.03
900,train,1.554598,0.03
900,val,1.499780,0.03
901,train,1.510272,0.03
902,train,1.534243,0.03
903,train,1.513157,0.03
904,train,1.473911,0.03
905,train,1.492861,0.03
906,train,1.466915,0.03
907,train,1.499578,0.03
908,train,1.508374,0.03
909,train,1.537572,0.03
910,train,1.512581,0.03
911,train,1.498681,0.03
912,train,1.542574,0.03
913,train,1.579438,0.03
914,train,1.492016,0.03
915,train,1.481794,0.03
916,train,1.515404,0.03
917,train,1.494036,0.03
918,train,1.493608,0.03
919,train,1.526774,0.03
920,train,1.577382,0.03
921,train,1.518852,0.03
922,train,1.568003,0.03
923,train,1.484737,0.03
924,train,1.522404,0.03
925,train,1.490928,0.03
926,train,1.475490,0.03
927,train,1.510180,0.03
928,train,1.579535,0.03
929,train,1.513026,0.03
930,train,1.497632,0.03
931,train,1.499178,0.03
932,train,1.511836,0.03
933,train,1.515230,0.03
934,train,1.481797,0.03
935,train,1.544602,0.03
936,train,1.514228,0.03
937,train,1.580493,0.03
938,train,1.527409,0.03
939,train,1.499018,0.03
940,train,1.449633,0.03
941,train,1.586598,0.03
942,train,1.462703,0.03
943,train,1.500751,0.03
944,train,1.517528,0.03
